!MOLECULE
PO spectroscopy from CDMS version April 2008 (with hfs)
!MASS
47.0
!Number of energy levels
116
!LEVEL + ENERGY(CM^-1) + WEIGHT + QUANTUM NOS.  ElecStateLabel_J_S_N_Lambda_v_F_parity_kronigParity
  126	 93    89   2.4644e-4	   241.6883500	   471.019
  127	 94    90   4.1599e-4	   285.6438600	   176.010
  128	 94    92   5.4002e-6	   285.5285053	   175.896
  129	 95    91   4.1599e-4	   285.6438600	   175.912
  130	 95    93   5.4002e-6	   285.5291059	   176.030
  131	 96    92   4.2142e-4	   285.6260820	   176.010
  132	 97    93   4.2142e-4	   285.6260820	   175.912
  133	 98    82   1.0503e-2	   806.6542930	   497.373
  134	 99    82   1.5779e-5	   806.9976226	   497.374
  135	 99    83   1.0488e-2	   806.6543409	   497.376
  136	100    84   1.0496e-2	   806.8436858	   497.376
  137	100    85   1.5773e-5	   806.4375960	   497.373
  138	101    85   1.0512e-2	   806.8433119	   497.374
  139	102    94   6.5632e-4	   329.5712820	   204.282
  140	102    96   6.3094e-6	   329.4735908	   204.159
  141	103    95   6.5632e-4	   329.5712820	   204.175
  142	103    97   6.3094e-6	   329.4743912	   204.302
  143	104    96   6.6259e-4	   329.5578520	   204.282
  144	105    97   6.6259e-4	   329.5578520	   204.175
  145	106   102   9.7342e-4	   373.4937550	   525.834
  146	106   104   7.2095e-6	   373.4094240	   525.834
  147	107   103   9.7342e-4	   373.4937550	   525.836
  148	107   105   7.2095e-6	   373.4104524	   525.836
  149	108   105   9.8059e-4	   373.4832130	   525.834
  150	109   104   9.8059e-4	   373.4832130	   525.834
  151	110    98   1.2315e-2	   850.1737955	   234.646
  152	111    98   1.6624e-5	   850.5170775	   234.513
  153	111    99   1.2299e-2	   850.1737478	   234.529
  154	112   100   1.2306e-2	   850.3632367	   234.665
  155	112   101   1.6623e-5	   849.9575208	   234.646
  156	113   101   1.2323e-2	   850.3629532	   234.529
  157	114   106   1.3776e-3	   417.4102690	   556.400
  158	114   109   8.1013e-6	   417.3363088	   556.401
  159	115   107   1.3776e-3	   417.4102690	   556.402
  160	115   108   8.1014e-6	   417.3375934	   556.403
  161	116   109   1.3857e-3	   417.4017250	   556.400
!NUMBER OF COLL PARTNERS
1
!COLLISIONS BETWEEN
1 He+PO (*1.4) from Lique et al. (2018) (scaling to mimic H2)
!NUMBER OF COLL TRANS
6670
!NUMBER OF COLL TEMPS
15
!COLL TEMPS
10.0 20.0 30.0 40.0 50.0 60.0 70.0 80.0 90.0 100.0 110.0 120.0 130.0 140.0 150.0
!TRANS + UP + LOW + COLL.RATES(cm3s-1)
    1   2   1 0.22263E-10 0.22016E-10 0.21552E-10 0.21126E-10 0.20735E-10 0.20371E-10 0.20030E-10 0.19711E-10 0.19410E-10 0.19127E-10 0.18859E-10 0.18609E-10 0.18372E-10 0.18148E-10 0.17935E-10
    2   3   1 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
    3   3   2 0.19202E-10 0.93821E-11 0.57730E-11 0.40040E-11 0.29876E-11 0.23421E-11 0.19027E-11 0.15884E-11 0.13549E-11 0.11761E-11 0.10360E-11 0.92404E-12 0.83320E-12 0.75852E-12 0.69646E-12
