72	13	6	8.25e-12 8.72e-12 9.00e-12 9.24e-12 9.45e-12 9.65e-12 9.83e-12 9.99e-12 1.01e-11 1.03e-11 
73	13	7	1.26e-11 1.26e-11 1.26e-11 1.26e-11 1.28e-11 1.29e-11 1.32e-11 1.34e-11 1.36e-11 1.38e-11 
74	13	8	2.54e-11 2.66e-11 2.73e-11 2.80e-11 2.87e-11 2.94e-11 3.02e-11 3.10e-11 3.18e-11 3.26e-11 
75	13	9	3.70e-12 3.27e-12 3.14e-12 3.11e-12 3.11e-12 3.12e-12 3.14e-12 3.17e-12 3.19e-12 3.21e-12 
76	13	10	2.23e-11 2.29e-11 2.30e-11 2.31e-11 2.33e-11 2.35e-11 2.37e-11 2.39e-11 2.41e-11 2.42e-11 
77	13	11	1.66e-12 1.63e-12 1.79e-12 2.01e-12 2.26e-12 2.52e-12 2.78e-12 3.05e-12 3.31e-12 3.57e-12 
78	13	12	2.42e-12 2.43e-12 2.62e-12 2.87e-12 3.14e-12 3.41e-12 3.67e-12 3.93e-12 4.17e-12 4.40e-12 
79	14	1	4.44e-12 4.76e-12 5.01e-12 5.24e-12 5.47e-12 5.70e-12 5.91e-12 6.11e-12 6.29e-12 6.46e-12 
80	14	2	3.11e-12 3.31e-12 3.46e-12 3.58e-12 3.69e-12 3.79e-12 3.88e-12 3.96e-12 4.03e-12 4.09e-12 
81	14	3	9.78e-12 1.01e-11 1.03e-11 1.05e-11 1.06e-11 1.08e-11 1.10e-11 1.12e-11 1.14e-11 1.16e-11 
82	14	4	4.34e-12 4.77e-12 5.28e-12 5.82e-12 6.36e-12 6.91e-12 7.45e-12 7.99e-12 8.54e-12 9.07e-12 
83	14	5	8.25e-12 8.72e-12 9.00e-12 9.24e-12 9.45e-12 9.65e-12 9.83e-12 9.99e-12 1.01e-11 1.03e-11 
84	14	6	5.69e-12 5.81e-12 5.89e-12 5.96e-12 6.03e-12 6.10e-12 6.16e-12 6.22e-12 6.27e-12 6.32e-12 
85	14	7	2.54e-11 2.66e-11 2.73e-11 2.80e-11 2.87e-11 2.94e-11 3.02e-11 3.10e-11 3.18e-11 3.26e-11 
86	14	8	1.26e-11 1.26e-11 1.26e-11 1.26e-11 1.28e-11 1.29e-11 1.32e-11 1.34e-11 1.36e-11 1.38e-11 
87	14	9	2.23e-11 2.29e-11 2.30e-11 2.31e-11 2.33e-11 2.35e-11 2.37e-11 2.39e-11 2.41e-11 2.42e-11 
88	14	10	3.70e-12 3.27e-12 3.14e-12 3.11e-12 3.11e-12 3.12e-12 3.14e-12 3.17e-12 3.19e-12 3.21e-12 
89	14	11	2.42e-12 2.43e-12 2.62e-12 2.87e-12 3.14e-12 3.41e-12 3.67e-12 3.93e-12 4.17e-12 4.40e-12 
90	14	12	1.66e-12 1.63e-12 1.79e-12 2.01e-12 2.26e-12 2.52e-12 2.78e-12 3.05e-12 3.31e-12 3.57e-12 
91	14	13	1.12e-11 1.37e-11 1.48e-11 1.56e-11 1.61e-11 1.66e-11 1.71e-11 1.75e-11 1.79e-11 1.83e-11 
92	15	1	2.72e-12 2.93e-12 3.05e-12 3.15e-12 3.24e-12 3.33e-12 3.43e-12 3.53e-12 3.62e-12 3.72e-12 
93	15	2	1.90e-13 2.33e-13 3.11e-13 4.09e-13 5.22e-13 6.48e-13 7.88e-13 9.38e-13 1.10e-12 1.27e-12 
94	15	3	5.95e-12 6.28e-12 6.56e-12 6.86e-12 7.16e-12 7.47e-12 7.76e-12 8.05e-12 8.32e-12 8.57e-12 
95	15	4	5.12e-12 5.38e-12 5.53e-12 5.65e-12 5.77e-12 5.88e-12 5.98e-12 6.07e-12 6.15e-12 6.23e-12 
96	15	5	1.09e-11 1.18e-11 1.26e-11 1.34e-11 1.43e-11 1.52e-11 1.60e-11 1.69e-11 1.77e-11 1.86e-11 
97	15	6	3.57e-12 3.82e-12 4.01e-12 4.20e-12 4.39e-12 4.57e-12 4.74e-12 4.90e-12 5.06e-12 5.21e-12 
98	15	7	1.31e-11 1.34e-11 1.34e-11 1.33e-11 1.33e-11 1.33e-11 1.33e-11 1.33e-11 1.33e-11 1.33e-11 
99	15	8	9.91e-12 1.02e-11 1.03e-11 1.05e-11 1.06e-11 1.07e-11 1.08e-11 1.09e-11 1.10e-11 1.11e-11 
100	15	9	1.51e-11 1.54e-11 1.54e-11 1.55e-11 1.57e-11 1.60e-11 1.62e-11 1.66e-11 1.69e-11 1.73e-11 
101	15	10	9.18e-12 9.62e-12 9.91e-12 1.02e-11 1.06e-11 1.11e-11 1.15e-11 1.20e-11 1.25e-11 1.30e-11 
102	15	11	6.03e-12 6.52e-12 7.05e-12 7.60e-12 8.14e-12 8.67e-12 9.19e-12 9.68e-12 1.02e-11 1.06e-11 
103	15	12	1.26e-11 1.32e-11 1.35e-11 1.38e-11 1.41e-11 1.43e-11 1.44e-11 1.46e-11 1.47e-11 1.48e-11 
104	15	13	1.49e-11 1.72e-11 1.87e-11 1.98e-11 2.08e-11 2.17e-11 2.24e-11 2.31e-11 2.37e-11 2.42e-11 
105	15	14	1.70e-12 1.87e-12 2.03e-12 2.16e-12 2.27e-12 2.36e-12 2.43e-12 2.49e-12 2.54e-12 2.58e-12 
106	16	1	1.90e-13 2.33e-13 3.11e-13 4.09e-13 5.22e-13 6.48e-13 7.88e-13 9.38e-13 1.10e-12 1.27e-12 
107	16	2	2.72e-12 2.93e-12 3.05e-12 3.15e-12 3.24e-12 3.33e-12 3.43e-12 3.53e-12 3.62e-12 3.72e-12 
108	16	3	5.12e-12 5.38e-12 5.53e-12 5.65e-12 5.77e-12 5.88e-12 5.98e-12 6.07e-12 6.15e-12 6.23e-12 
109	16	4	5.95e-12 6.28e-12 6.56e-12 6.86e-12 7.16e-12 7.47e-12 7.76e-12 8.05e-12 8.32e-12 8.57e-12 
110	16	5	3.57e-12 3.82e-12 4.01e-12 4.20e-12 4.39e-12 4.57e-12 4.74e-12 4.90e-12 5.06e-12 5.21e-12 
111	16	6	1.09e-11 1.18e-11 1.26e-11 1.34e-11 1.43e-11 1.52e-11 1.60e-11 1.69e-11 1.77e-11 1.86e-11 
112	16	7	9.91e-12 1.02e-11 1.03e-11 1.05e-11 1.06e-11 1.07e-11 1.08e-11 1.09e-11 1.10e-11 1.11e-11 
113	16	8	1.31e-11 1.34e-11 1.34e-11 1.33e-11 1.33e-11 1.33e-11 1.33e-11 1.33e-11 1.33e-11 1.33e-11 
114	16	9	9.18e-12 9.62e-12 9.91e-12 1.02e-11 1.06e-11 1.11e-11 1.15e-11 1.20e-11 1.25e-11 1.30e-11 
115	16	10	1.51e-11 1.54e-11 1.54e-11 1.55e-11 1.57e-11 1.60e-11 1.62e-11 1.66e-11 1.69e-11 1.73e-11 
116	16	11	1.26e-11 1.32e-11 1.35e-11 1.38e-11 1.41e-11 1.43e-11 1.44e-11 1.46e-11 1.47e-11 1.48e-11 
117	16	12	6.03e-12 6.52e-12 7.05e-12 7.60e-12 8.14e-12 8.67e-12 9.19e-12 9.68e-12 1.02e-11 1.06e-11 
118	16	13	1.70e-12 1.87e-12 2.03e-12 2.16e-12 2.27e-12 2.36e-12 2.43e-12 2.49e-12 2.54e-12 2.58e-12 
119	16	14	1.49e-11 1.72e-11 1.87e-11 1.98e-11 2.08e-11 2.17e-11 2.24e-11 2.31e-11 2.37e-11 2.42e-11 
120	16	15	4.81e-12 5.70e-12 6.18e-12 6.54e-12 6.86e-12 7.16e-12 7.45e-12 7.74e-12 8.03e-12 8.32e-12 
121	17	1	3.32e-12 3.83e-12 4.03e-12 4.16e-12 4.28e-12 4.38e-12 4.48e-12 4.57e-12 4.66e-12 4.74e-12 
122	17	2	3.69e-13 3.64e-13 3.38e-13 3.19e-13 3.07e-13 2.98e-13 2.93e-13 2.88e-13 2.85e-13 2.83e-13 
