20190102 # magic number
# Give level energies in cm^-1 for each ion.
# Each line gives n, l, S, J, energy, energy uncertainty.
# The last entry for each ion is the ionization potential.
# It is marked with negative quantum numbers. The ionization
# potential MUST be the last entry for a given element!
#
# NIST data for n<=6 were downloaded using ADM.
#
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=21139&comment_code=&element=Se&spectr_charge=33&ref=21139&type=E
# PUBCON    Title: Theoretical Energy Levels of 1sns and 1snp States of Helium-Like Ions
# PUBCON  Authors: V. A. Yerokhin and A. Surzhykov
# PUBCON Citation: J. Phys. Chem. Ref. Data 48, 033104 (2019)
# PUBCON      DOI: https://doi.org/10.1063/1.5121413
# 
# PUB     Refcode: L22382c208 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=22382&comment_code=c208&element=Se&spectr_charge=33&ref=22382&type=E
# PUBCON    Title: Calculated Transition Frequencies for Helium-like Ions
# PUBCON  Authors: G. W. F. Drake
# PUBCON Citation: University of Windsor Preprint, 37 pp. (Windsor, Ontario, Canada, 1985)
# PUBCON  Comment: Derivation of excitation energies from the theoretical ionization energies calculated by Drake 1985 involved three steps. First, Drake's values have been scaled to the current values of the fundamental constants (see Tiesinga et al. 2021 (full reference: L22677)) and atomic masses (see Wang et al. 2021 ). Then these adjusted values of ionization energies were subtracted from the ground-state ionization energy calculated by Yerokhin & Surzhykov 2019 . Finally, excitation energies of the 1s3d configuration were determined as a straight mean of four values obtained by adding Drake's adjusted 1s3p $^{1,3}$P°$_{0,1,2}$ – 1s3d $^{S}$D$_{J}$ energy intervals to the reference values of the corresponding $^{1,3}$P°$_{0,1,2}$ levels from Yerokhin & Surzhykov 2019 . The root-mean-square deviation of the four values from the mean, combined in quadrature with the average uncertainty of the reference $^{1,3}$P°$_{0,1,2}$ levels, provided a rough estimate of the uncertainies of thus derived 1s3d $^{S}$D$_{J}$ levels. This adjustment was made by A. Kramida (unpublished, 2023). These adjusted values were found to be in good agreement with the values derived in a similar procedure from the many-body perturbation theory calculation of Si et al. 2016 for nuclear charges Z = 10–36.
# 
# PUB     Refcode: u50 on NIST
# PUBCON      URL: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=&comment_code=u50&element=Se&spectr_charge=33&ref=&type=E
# PUBCON     Link: https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&db_id=18395&element=Se&spectr_charge=33&comment_code=
# PUBCON  Comment: The excitation energy was determined by fitting the extended Ritz quantum-defect expansion formula (Eq. (1a) of Kramida 2013 ) to the theoretical energies of the same 1snl $^{S}$L$_{J}$ series listed here (A. Kramida 2023, unpublished).
